ResponseId,StartDate,EndDate,Duration__in_seconds_,time.ctrl_First_Click,time.ctrl_Last_Click,time.ctrl_Page_Submit,time.ctrl_Click_Count,time.enigm_First_Click,time.enigm_Last_Click,time.enigm_Page_Submit,time.enigm_Click_Count,time.expl.quant_First_Click,time.expl.quant_Last_Click,time.expl.quant_Page_Submit,time.expl.quant_Click_Count,time.benefit_First_Click,time.benefit_Last_Click,time.benefit_Page_Submit,time.benefit_Click_Count,time.risk_First_Click,time.risk_Last_Click,time.risk_Page_Submit,time.risk_Click_Count,time.balanced_First_Click,time.balanced_Last_Click,time.balanced_Page_Submit,time.balanced_Click_Count,time.enig.frame.expl_First_Click,time.enig.frame.expl_Last_Click,time.enig.frame.expl_Page_Submit,time.enig.frame.expl_Click_Count,time.enigm.benefit_First_Click,time.enigm.benefit_Last_Click,time.enigm.benefit_Page_Submit,time.enigm.benefit_Click_Count,time.enigm.risk_First_Click,time.enigm.risk_Last_Click,time.enigm.risk_Page_Submit,time.enigm.risk_Click_Count,time.enigm.balanced_First_Click,time.enigm.balanced_Last_Click,time.enigm.balanced_Page_Submit,time.enigm.balanced_Click_Count,time.expl.benefit_First_Click,time.expl.benefit_Last_Click,time.expl.benefit_Page_Submit,time.expl.benefit_Click_Count,time.expl.risk_First_Click,time.expl.risk_Last_Click,time.expl.risk_Page_Submit,time.expl.risk_Click_Count,time.expl.balanced_First_Click,time.expl.balanced_Last_Click,time.expl.balanced_Page_Submit,time.expl.balanced_Click_Count,time.enigm.expl.ben_First_Click,time.enigm.expl.ben_Last_Click,time.enigm.expl.ben_Page_Submit,time.enigm.expl.ben_Click_Count,time.enigm.expl.risk_First_Click,time.enigm.expl.risk_Last_Click,time.enigm.expl.risk_Page_Submit,time.enigm.expl.risk_Click_Count,time.enigm.expl.bal_First_Click,time.enigm.expl.bal_Last_Click,time.enigm.expl.bal_Page_Submit,time.enigm.expl.bal_Click_Count,Info.seeking_1,Info.seeking_2,Info.seeking_3,general.interest_1,general.interest_2,general.interest_3,general.interest_4,general.interest_5,general.interest_6,internal.efficacy_1,internal.efficacy_2,internal.efficacy_3,internal.efficacy_4,perceived.knowledge_1,perceived.knowledge_2,perceived.knowledge_3,perceived.knowledge_4,FL_32_DO_Control.group,FL_32_DO_Enigmaticframe,FL_32_DO_Explquantumconcept,FL_32_DO_benefitframe,FL_32_DO_riskframe,FL_32_DO_balancedframe,FL_32_DO_enigmaticframeexpl,FL_32_DO_enigmaticbenefit,FL_32_DO_enigmaticrisk,FL_32_DO_enigmaticbalanced,FL_32_DO_explanationbenefit,FL_32_DO_explanationrisk,FL_32_DO_explanationbalanced,FL_32_DO_enigmaticexplbenef,FL_32_DO_Enigmaticexplrisk,FL_32_DO_Enigmaticexplanationbalanced,Explquantumconcept_DO_expl.2a,Explquantumconcept_DO_expl.1a,Explquantumconcept_DO_expl.1b,Explquantumconcept_DO_expl.2b,Explquantumconcept_DO_expl.3a,Explquantumconcept_DO_expl.3b,Explquantumconcept_DO_time.expl.quant,Explquantumconcept_DO_expl.quantum.concept,enigmaticframeexpl_DO_enigm.3b,enigmaticframeexpl_DO_enigm1b,enigmaticframeexpl_DO_enigm.2a,enigmaticframeexpl_DO_enigm.2b,enigmaticframeexpl_DO_enigm.3a,enigmaticframeexpl_DO_enigmatic.frame_expl,enigmaticframeexpl_DO_enigm.1a,enigmaticframeexpl_DO_time.enig.frame.expl,explanationbenefit_DO_explanation_benefit,explanationbenefit_DO_explben.2a,explanationbenefit_DO_time.expl.benefit,explanationbenefit_DO_explben.2b,explanationbenefit_DO_explben.3a,explanationbenefit_DO_explben.3b,explanationbenefit_DO_explben.1a,explanationbenefit_DO_explben.1b,explanationrisk_DO_expl_risk.1a,explanationrisk_DO_expl_risk.1b,explanationrisk_DO_explanation_risk,explanationrisk_DO_expl_risk.2a,explanationrisk_DO_expl_risk.2b,explanationrisk_DO_time.expl.risk,explanationrisk_DO_expl_risk.3a,explanationrisk_DO_expl_risk.3b,explanationbalanced_DO_expl.bal.3b,explanationbalanced_DO_explanation_balanced,explanationbalanced_DO_expl.bal.1b,explanationbalanced_DO_expl.bal.2a,explanationbalanced_DO_expl.bal.2b,explanationbalanced_DO_time.expl.balanced,explanationbalanced_DO_expl.bal.3a,explanationbalanced_DO_expl.bal.1a,enigmaticexplbenef_DO_enigmatic.expl.benef,enigmaticexplbenef_DO_enigmatic.expl.ben1a,enigmaticexplbenef_DO_enigmatic.expl.ben3b,enigmaticexplbenef_DO_time.enigm.expl.ben,enigmaticexplbenef_DO_enigmatic.expl.ben1b,enigmaticexplbenef_DO_enigmatic.expl.ben2a,enigmaticexplbenef_DO_enigmatic.expl.ben2b,enigmaticexplbenef_DO_enigmatic.expl.ben3a,Enigmaticexplrisk_DO_enigmatic.expl.risk,Enigmaticexplrisk_DO_time.enigm.expl.risk,Enigmaticexplrisk_DO_enigmatic.ex.risk3b,Enigmaticexplrisk_DO_enigmatic.ex.risk2b,Enigmaticexplrisk_DO_enigmatic.ex.risk3a,Enigmaticexplrisk_DO_enigmatic.ex.risk1a,Enigmaticexplrisk_DO_enigmatic.ex.risk1b,Enigmaticexplrisk_DO_enigmatic.ex.risk2a,Enigmaticexplanationbalanced_DO_enigmatic.expl.balan,Enigmaticexplanationbalanced_DO_time.enigm.expl.bal,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.3a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.3b,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.1a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.1b,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.2a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.2b,Token,byear,age_cont,age_4_rec,age_6_rec,age_7_rec,sex_rec,edu_clean,edu_2_rec,edu_3_rec,etn_2_rec,etn_3_rec,geo_prov_rec,geo_gem,geo_nielsen5_rec,geo_nielsen6_rec,urb,vote.recall_rec,weight,weight_trimmed_0.970,weight_trimmed_0.980,weight_trimmed_0.990
R_29snj62BzgFFJ8V,5/18/2023 14:19,5/18/2023 14:24,259.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,28.37,0.00,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,5,1,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,2.00,634244,1951,72,4,6,6,2,4,1,2,1,1,12,1930,2,2,2,66,0.92,0.99,0.98,0.93
R_2a8oPMGHUb6hdIt,5/18/2023 11:03,5/18/2023 11:08,290.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,30.50,0.00,,,,,,,,,3,4,3,3,3,4,4,2,3,2,1,3,3,3,2,4,3,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,,,,2.00,,,,,,,,,,,,,,,,,695633,1995,28,1,2,2,1,3,1,2,1,1,8,439,2,2,2,66,2.50,2.50,2.56,2.51
R_2a8ZowjaC2fZW9U,5/17/2023 18:22,5/17/2023 18:24,121.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,7.82,0.00,,,,,,,,,4,3,4,4,4,4,3,2,4,3,3,4,2,2,2,4,2,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,,,2.00,,,,,,,,,,,,,,,,,,573291,1960,63,3,5,5,1,6,1,1,1,1,10,310,2,2,3,1,1.04,1.10,1.09,1.05
R_2a9SQGyjThPYxk4,5/18/2023 13:14,5/18/2023 13:15,115.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2.11,0.00,,,,,,,,,3,4,4,4,4,3,3,3,3,2,4,1,1,2,4,4,2,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,2.00,3.00,,,,,,,,,,,,,,,,,,,,,360066,1971,52,3,4,4,1,3,1,2,2,2,5,14,3,3,1,1,0.67,0.74,0.73,0.68
R_2aCQvbGcgiFQhdx,5/20/2023 22:37,5/20/2023 22:42,298.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,58.91,0.00,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,3.00,,,,,,,,,,,,,,,,,,,,,772666,1945,78,4,6,7,2,2,2,3,1,1,11,718,5,5,2,7,0.52,0.58,0.57,0.53
R_2ahu5xBJcDqqTT9,5/18/2023 13:30,5/18/2023 13:33,189.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,16.86,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,5,3,3,5,1,5,1,1,3,3,4,1,5,1,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572001,1996,27,1,2,2,2,2,2,3,1,1,12,546,2,2,1,9,1.99,2.06,2.05,2.00
R_2AQLs8PwQ5pym6A,5/17/2023 18:22,5/17/2023 18:25,160.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,11.63,17.48,2.00,,,,,,,,,,,,,,,,,5,5,5,5,4,4,5,3,5,2,1,1,1,2,1,5,1,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,1.00,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377137,1967,56,3,5,5,2,1,2,3,1,1,8,363,1,1,1,5,0.78,0.85,0.84,0.79
R_2aWXQb5f7oxrX1S,5/20/2023 21:57,5/20/2023 22:01,190.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,34.08,0.00,,,,,1,2,2,2,3,2,3,3,4,2,2,2,2,1,1,4,1,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,2.00,,,,,,,,,,369304,1977,46,2,4,4,2,3,1,2,1,1,7,855,5,5,1,6,2.18,2.24,2.23,2.19
R_2B2NTkWPNc98CGO,5/17/2023 20:40,5/17/2023 20:45,316.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,11.70,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,2,4,2,4,2,4,1,1,3,3,2,2,3,2,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658532,1960,63,3,5,5,2,3,1,2,1,1,12,503,2,2,1,4,0.80,0.86,0.85,0.81
R_2B5kXf1jJ4z7aFe,5/20/2023 22:55,5/20/2023 22:59,197.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,11.11,11.80,5.00,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991620,1966,57,3,5,5,1,4,1,2,1,1,8,361,2,2,2,1,0.67,0.74,0.73,0.68
R_2BngXOKWHZlfvcp,5/17/2023 20:03,5/17/2023 20:07,230.00,,,,,,,,,,,,,,,,,0.00,0.00,11.24,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,2,2,2,2,1,1,2,3,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578743,1958,65,4,6,6,2,2,2,3,2,3,5,14,3,3,1,2,0.52,0.58,0.57,0.53
R_2BnyQk6424T8Tp0,5/22/2023 9:42,5/22/2023 9:44,152.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,28.83,0.00,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,2.00,,,265736,1956,67,4,6,6,1,4,1,2,1,1,8,363,1,1,1,1,0.40,0.46,0.46,0.41
R_2bNyyCCurdQnKR5,5/18/2023 0:15,5/18/2023 0:19,266.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.96,48.96,53.13,1.00,,,,,,,,,3,3,4,4,4,3,4,2,4,2,2,1,1,1,1,5,2,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,,,2.00,,,,,,,,,,,,,,,,,,626205,1947,76,4,6,7,2,1,2,3,1,1,10,1961,2,2,4,1,0.52,0.58,0.57,0.53
R_2By9wpxfZm7W1Uo,5/17/2023 18:40,5/17/2023 18:42,91.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282691,1985,38,2,3,3,1,3,1,2,1,1,4,200,4,4,2,11,1.29,1.35,1.34,1.30
R_2bZUQsETjz5kOqb,5/18/2023 21:49,5/18/2023 21:53,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.92,21.74,23.06,8.00,,,,,,,,,,,,,,,,,,,,,2,3,3,2,3,2,4,3,3,1,1,2,1,1,1,3,1,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621622,1953,70,4,6,6,2,2,2,3,1,1,6,1883,5,5,2,6,0.52,0.58,0.57,0.53
R_2CNGNjPWIyXWfJm,5/17/2023 23:41,5/17/2023 23:44,183.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,24.37,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365020,1962,61,3,5,5,2,4,1,2,1,1,9,153,4,4,2,5,0.80,0.86,0.85,0.81
R_2coNfXQMxoNovB0,5/17/2023 18:21,5/17/2023 18:23,79.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,1.40,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,2.00,1.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949771,1981,42,2,3,3,2,4,1,2,1,1,7,861,5,5,2,3,2.18,2.24,2.23,2.19
R_2ctQ7J7Hd0ltC2N,5/20/2023 12:47,5/20/2023 12:51,218.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91,23.91,24.69,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,3,4,4,2,4,2,2,2,3,2,1,3,4,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751630,1972,51,3,4,4,2,4,1,2,1,1,12,613,1,6,3,1,0.80,0.86,0.85,0.81
R_2cwShISkO9xmV3v,5/17/2023 19:37,5/17/2023 19:45,482.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69,5.41,9.75,2.00,2,4,3,4,3,4,4,2,2,1,1,2,1,1,1,4,2,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,2.00,960611,1959,64,3,5,5,2,4,1,2,1,1,8,362,1,6,1,6,0.80,0.86,0.85,0.81
R_2CxCgKe8AcWEBpJ,5/17/2023 21:21,5/17/2023 21:26,344.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,21.76,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,5,4,4,2,5,3,3,4,4,3,3,4,3,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248778,1963,60,3,5,5,1,2,2,3,1,1,4,1945,4,4,4,7,0.71,0.77,0.76,0.72
R_2diP2NPKrVKetih,5/18/2023 20:13,5/18/2023 20:22,494.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,196.15,0.00,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,4,1,1,5,3,1,1,2,4,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.00,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625228,1962,61,3,5,5,2,2,2,3,1,1,9,163,4,4,4,7,0.78,0.85,0.84,0.79
R_2dJZPPhSUoQFFNA,5/18/2023 10:52,5/18/2023 11:06,792.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.01,100.53,101.76,2.00,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349701,1969,54,3,4,4,2,4,1,2,1,1,3,80,3,3,2,10,0.80,0.86,0.85,0.81
R_2dNgVNOC1YeyoTa,5/18/2023 17:45,5/18/2023 17:47,135.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,26.80,0.00,,,,,,,,,,,,,,,,,2,2,2,4,4,3,4,2,4,2,2,3,3,2,2,4,2,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852076,1998,25,1,2,2,1,3,1,2,1,1,4,268,4,4,2,66,2.50,2.50,2.56,2.51
R_2dnnka2KGxhdupx,5/17/2023 18:10,5/17/2023 18:13,226.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,28.70,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,4,3,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78433,1959,64,3,5,5,1,4,1,2,1,1,7,758,5,5,2,1,0.67,0.74,0.73,0.68
R_2dQ3twY894UDh7k,5/17/2023 19:25,5/17/2023 19:27,160.00,,,,,,,,,4.85,4.85,14.55,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,4,2,3,3,3,3,3,2,2,3,3,,,1.00,,,,,,,,,,,,,,,,,,2.00,,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963637,1960,63,3,5,5,2,6,1,1,1,1,8,363,1,1,1,1,1.94,2.00,2.00,1.95
R_2DTAet6eNh6njgT,5/17/2023 19:33,5/17/2023 19:37,211.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,14.15,15.56,14.00,,,,,,,,,3,3,3,3,4,4,4,3,4,4,4,3,2,2,2,3,3,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,,,2.00,,,,,,,,,,,,,,,,,,253070,1949,74,4,6,6,1,4,1,2,1,1,7,861,5,5,2,6,0.40,0.46,0.46,0.41
R_2dtCV1vBIARhZ0s,5/22/2023 18:00,5/22/2023 18:02,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20,3.20,4.22,1.00,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,1.00,,3.00,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579104,1959,64,3,5,5,2,4,1,2,1,1,5,14,3,3,1,10,0.80,0.86,0.85,0.81
R_2dtIHzIWF4wBBSs,5/18/2023 9:41,5/18/2023 9:44,180.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,25.81,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,1,5,3,4,5,5,3,4,5,3,,,,,,,1.00,,,,,,,,,,,,,,,,,,,2.00,,,,1.00,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298398,1968,55,3,5,5,1,3,1,2,2,2,8,1942,2,2,2,9,0.67,0.74,0.73,0.68
R_2dtrOmmIwMbDXN2,5/17/2023 19:54,5/17/2023 20:05,698.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24,11.66,138.16,2.00,3,4,4,3,3,3,3,2,4,3,2,2,1,2,2,3,3,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,2.00,,,,,,386634,1968,55,3,5,5,1,3,1,2,1,1,10,589,2,2,4,,0.67,0.74,0.73,0.68
R_2dXrEkPvkgMpkBJ,5/20/2023 10:35,5/20/2023 10:36,94.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,5.21,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,3,3,4,1,1,1,1,1,2,4,1,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265637,1980,43,2,3,3,2,1,2,3,2,2,10,344,2,2,1,2,1.01,1.07,1.06,1.02
R_2E6rTcu0P9Uix3H,5/20/2023 14:19,5/20/2023 14:22,148.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,6.04,13.07,7.00,1,1,2,1,1,2,2,5,4,1,2,2,1,1,1,2,2,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,2.00,,,,,634410,1972,51,3,4,4,2,3,1,2,1,1,12,1621,2,2,3,4,0.80,0.86,0.85,0.81
R_2eOt5egx6MASHeU,5/17/2023 22:21,5/17/2023 22:27,414.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.68,18.73,28.15,3.00,,,,,,,,,1,1,1,1,4,1,1,1,3,4,4,5,5,4,2,2,4,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,,,,2.00,,,,,,,,,,,,,,,,,698074,1966,57,3,5,5,2,1,2,3,2,2,8,363,1,1,1,7,0.78,0.85,0.84,0.79
R_2eXrIUbtuzWFQsU,5/18/2023 10:17,5/18/2023 10:21,217.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,31.86,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,3,3,3,2,4,2,3,2,3,3,3,3,3,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266826,1957,66,4,6,6,1,2,2,3,1,1,4,1859,4,4,4,98,0.36,0.43,0.42,0.37
R_2fAHNiUf3j8jYoe,5/19/2023 16:20,5/19/2023 16:26,360.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,35.54,44.27,5.00,,,,,3,3,3,2,2,3,3,2,4,1,2,2,2,2,2,4,3,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,2.00,,,,,,,,,305432,1957,66,4,6,6,2,2,2,3,1,1,8,420,2,2,4,6,0.52,0.58,0.57,0.53
R_2fdM465rDlLJob1,5/17/2023 20:55,5/17/2023 21:02,410.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91,24.14,27.48,2.00,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,3,2,3,4,1,1,3,1,1,1,4,2,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613796,1966,57,3,5,5,2,5,1,1,2,2,4,202,4,4,2,98,1.94,2.00,2.00,1.95
R_2fLKdO8VCpB1jxf,5/23/2023 9:02,5/23/2023 9:05,153.00,,,,,,,,,,,,,0.00,0.00,14.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,2,2,3,3,3,4,3,3,2,1,1,2,2,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730113,1991,32,1,2,2,1,1,2,3,1,1,1,118,3,3,3,1,1.04,1.10,1.09,1.05
R_2lRiNKLyCIdHviN,5/18/2023 9:13,5/18/2023 9:19,363.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,2.25,6.69,1.00,1,1,1,2,2,2,3,4,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,2.00,,,,576163,1941,82,4,6,7,1,2,2,3,1,1,1,106,3,3,2,4,0.36,0.43,0.42,0.37
